arrival_date,sku_name,category,mandi_name,zone,min_price_rs_kg,max_price_rs_kg,modal_price_rs_kg,arrival_qty_mt
2026-02-16,Bottle gourd,Volatile,Keshopur APMC,West,30.0,38.0,34.5,14.25
2026-02-19,Bottle gourd,Volatile,Keshopur APMC,West,30.0,38.0,34.5,23.7
2026-02-21,Bottle gourd,Volatile,Keshopur APMC,West,26.0,34.0,31.5,13.01
2026-02-23,Bottle gourd,Volatile,Keshopur APMC,West,30.0,38.0,34.5,15.1
2026-02-24,Bottle gourd,Volatile,Keshopur APMC,West,30.0,38.0,34.0,15.38
2026-02-26,Bottle gourd,Volatile,Keshopur APMC,West,26.0,34.0,31.5,19.35
2026-02-27,Bottle gourd,Volatile,Keshopur APMC,West,26.0,36.0,32.0,21.55
2026-03-02,Bottle gourd,Volatile,Keshopur APMC,West,30.0,38.0,34.0,28.73
2026-03-03,Bottle gourd,Volatile,Keshopur APMC,West,26.0,40.0,34.0,5.44
2026-03-06,Bottle gourd,Volatile,Keshopur APMC,West,20.0,30.0,27.0,42.7
2026-03-07,Bottle gourd,Volatile,Keshopur APMC,West,20.0,30.0,27.0,31.4
2026-03-08,Bottle gourd,Volatile,Keshopur APMC,West,25.0,32.0,29.5,12.7
2026-03-09,Bottle gourd,Volatile,Keshopur APMC,West,28.0,38.0,34.0,33.9
2026-03-10,Bottle gourd,Volatile,Keshopur APMC,West,25.0,32.0,29.5,30.9
2026-03-12,Bottle gourd,Volatile,Keshopur APMC,West,26.0,32.0,30.0,36.8
2026-03-13,Bottle gourd,Volatile,Keshopur APMC,West,20.0,30.0,27.5,65.3
2026-03-14,Bottle gourd,Volatile,Keshopur APMC,West,26.0,36.0,30.0,37.5
2026-03-15,Bottle gourd,Volatile,Keshopur APMC,West,25.0,32.0,29.5,24.3
2026-03-16,Bottle gourd,Volatile,Keshopur APMC,West,22.0,34.0,29.0,35.4
2026-03-19,Bottle gourd,Volatile,Keshopur APMC,West,22.0,30.0,27.0,39.2
2026-03-20,Bottle gourd,Volatile,Keshopur APMC,West,20.0,30.0,26.0,33.4
2026-03-21,Bottle gourd,Volatile,Keshopur APMC,West,20.0,40.0,28.0,33.6
2026-03-22,Bottle gourd,Volatile,Keshopur APMC,West,20.0,30.0,26.0,38.5
2026-03-23,Bottle gourd,Volatile,Keshopur APMC,West,20.0,30.0,26.0,29.6
2026-03-24,Bottle gourd,Volatile,Keshopur APMC,West,20.0,40.0,30.0,39.1
2026-03-26,Bottle gourd,Volatile,Keshopur APMC,West,25.0,45.0,35.0,43.9
2026-03-27,Bottle gourd,Volatile,Keshopur APMC,West,20.0,40.0,30.0,38.6
2026-03-28,Bottle gourd,Volatile,Keshopur APMC,West,28.0,42.0,32.0,47.1
2026-03-29,Bottle gourd,Volatile,Keshopur APMC,West,24.0,46.0,33.0,37.6
2026-03-30,Bottle gourd,Volatile,Keshopur APMC,West,25.0,45.0,35.0,55.8
2026-03-31,Bottle gourd,Volatile,Keshopur APMC,West,26.0,46.0,36.0,44.0
2026-04-02,Bottle gourd,Volatile,Keshopur APMC,West,26.0,46.0,36.0,35.3
2026-04-03,Bottle gourd,Volatile,Keshopur APMC,West,26.0,46.0,36.0,49.0
2026-04-04,Bottle gourd,Volatile,Keshopur APMC,West,15.0,22.0,20.0,45.6
2026-04-05,Bottle gourd,Volatile,Keshopur APMC,West,16.0,23.0,21.5,41.3
2026-04-06,Bottle gourd,Volatile,Keshopur APMC,West,15.0,20.0,17.5,43.78
2026-04-09,Bottle gourd,Volatile,Keshopur APMC,West,8.0,25.0,22.0,32.9
2026-04-10,Bottle gourd,Volatile,Keshopur APMC,West,14.0,26.0,20.0,47.3
2026-04-12,Bottle gourd,Volatile,Keshopur APMC,West,8.0,22.0,19.0,29.0
2026-04-13,Bottle gourd,Volatile,Keshopur APMC,West,16.0,26.0,20.0,33.7
2026-04-14,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,30.3
2026-04-16,Bottle gourd,Volatile,Keshopur APMC,West,10.0,18.0,14.5,38.22
2026-04-17,Bottle gourd,Volatile,Keshopur APMC,West,12.0,20.0,18.0,38.5
2026-04-18,Bottle gourd,Volatile,Keshopur APMC,West,12.0,20.0,16.5,43.5
2026-04-19,Bottle gourd,Volatile,Keshopur APMC,West,12.0,20.0,16.0,23.8
2026-04-20,Bottle gourd,Volatile,Keshopur APMC,West,8.0,16.0,12.5,46.7
2026-04-21,Bottle gourd,Volatile,Keshopur APMC,West,8.0,16.0,12.5,50.18
2026-04-23,Bottle gourd,Volatile,Keshopur APMC,West,8.0,16.0,12.5,19.08
2026-04-24,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,11.0,23.26
2026-04-25,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,11.0,27.3
2026-04-30,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,16.3
2026-05-01,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,22.0
2026-05-02,Bottle gourd,Volatile,Keshopur APMC,West,6.0,11.0,9.5,21.11
2026-05-03,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,16.34
2026-05-04,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,9.14
2026-05-05,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,11.01
2026-05-07,Bottle gourd,Volatile,Keshopur APMC,West,10.0,20.0,14.0,7.2
2026-05-08,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,17.66
2026-05-09,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,17.6
2026-05-10,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.5,19.66
2026-05-11,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,24.27
2026-05-12,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,7.75
2026-05-14,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,13.81
2026-05-15,Bottle gourd,Volatile,Keshopur APMC,West,8.0,12.0,10.0,20.28
2026-05-16,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,19.28
2026-05-17,Bottle gourd,Volatile,Keshopur APMC,West,14.0,20.0,17.0,22.32
2026-05-18,Bottle gourd,Volatile,Keshopur APMC,West,7.0,12.0,10.0,10.67
2026-05-19,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,14.26
2026-05-21,Bottle gourd,Volatile,Keshopur APMC,West,8.0,14.0,12.0,8.92
2025-11-10,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.5,57.5
2025-11-11,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.5,57.5
2025-12-01,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.17,33.8
2025-12-02,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.33,61.9
2025-12-03,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.33,49.8
2025-12-04,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.33,75.5
2025-12-06,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.17,52.7
2025-12-08,Brinjal,Staple,Azadpur APMC,North,15.0,25.0,20.17,39.6
2025-12-09,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.17,59.4
2025-12-10,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.17,50.8
2025-12-11,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.17,55.5
2025-12-15,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.17,37.8
2025-12-16,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.17,55.0
2025-12-17,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.5,65.5
2025-12-18,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.5,41.6
2025-12-19,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.5,48.5
2025-12-20,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.5,63.8
2025-12-22,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.5,35.1
2025-12-23,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,53.0
2025-12-24,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,50.4
2025-12-25,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,55.1
2025-12-26,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,61.1
2025-12-27,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,51.3
2025-12-29,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,53.4
2025-12-30,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,21.67,72.1
2025-12-31,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,60.0
2026-01-01,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,74.1
2026-01-03,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,65.0
2026-01-05,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,90.3
2026-01-06,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,109.5
2026-01-07,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,109.9
2026-01-08,Brinjal,Staple,Azadpur APMC,North,10.0,30.0,19.67,95.6
2026-01-09,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.67,67.0
2026-01-12,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.67,76.5
2026-01-13,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.0,64.5
2026-01-14,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.0,97.9
2026-01-15,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.0,94.8
2026-01-16,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.0,57.7
2026-01-17,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.0,57.9
2026-01-19,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,109.5
2026-01-20,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,109.7
2026-01-21,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,89.2
2026-01-22,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,101.2
2026-01-23,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,114.2
2026-01-24,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,59.4
2026-01-27,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,113.1
2026-01-28,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,127.3
2026-01-29,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,104.2
2026-01-30,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,145.4
2026-01-31,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.5,145.4
2026-02-02,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,96.7
2026-02-03,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,134.8
2026-02-04,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,110.6
2026-02-05,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,95.2
2026-02-06,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,126.8
2026-02-07,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,82.6
2026-02-09,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,110.3
2026-02-10,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,115.6
2026-02-11,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,85.3
2026-02-12,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,107.4
2026-02-13,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,103.9
2026-02-16,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,93.7
2026-02-17,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,55.4
2026-02-18,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,99.0
2026-02-19,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,106.9
2026-02-20,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,77.5
2026-02-21,Brinjal,Staple,Azadpur APMC,North,15.0,25.0,19.0,81.0
2026-02-23,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,85.0
2026-02-24,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,73.2
2026-02-25,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,85.4
2026-02-26,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,79.3
2026-02-27,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,82.3
2026-02-28,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,68.7
2026-03-02,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,96.4
2026-03-03,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,25.9
2026-03-05,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,37.3
2026-03-06,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.0,33.6
2026-03-09,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,68.4
2026-03-10,Brinjal,Staple,Azadpur APMC,North,15.0,25.0,17.5,50.6
2026-03-11,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,57.1
2026-03-12,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,53.9
2026-03-13,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,58.9
2026-03-16,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,74.4
2026-03-17,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,62.7
2026-03-18,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,127.5
2026-03-19,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,80.6
2026-03-20,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,79.2
2026-03-24,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.5,80.2
2026-03-26,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.83,95.2
2026-03-27,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.83,22.5
2026-03-28,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.83,58.7
2026-03-30,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.83,68.8
2026-04-01,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.17,69.1
2026-04-03,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.17,74.8
2026-04-04,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,79.9
2026-04-06,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,50.1
2026-04-07,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,57.4
2026-04-08,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,57.2
2026-04-09,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,73.5
2026-04-10,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,14.0
2026-04-13,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,59.5
2026-04-14,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.5,52.4
2026-04-15,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.0,73.1
2026-04-16,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.0,46.4
2026-04-17,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.0,61.4
2026-04-18,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.0,74.2
2026-04-20,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,20.0,51.7
2026-04-21,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,60.7
2026-04-22,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,61.5
2026-04-23,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,84.8
2026-04-24,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,84.6
2026-04-25,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,77.3
2026-04-27,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,34.5
2026-04-28,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,19.17,70.2
2026-04-29,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.17,86.4
2026-04-30,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.17,48.8
2026-05-01,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.17,70.3
2026-05-02,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,18.17,53.1
2026-05-04,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,17.67,66.7
2026-05-05,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,70.6
2026-05-06,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,43.3
2026-05-07,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,68.0
2026-05-08,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,78.5
2026-05-11,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,77.7
2026-05-12,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,54.8
2026-05-13,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,52.9
2026-05-14,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,30.8
2026-05-15,Brinjal,Staple,Azadpur APMC,North,10.0,25.0,16.0,40.0
2026-05-16,Brinjal,Staple,Azadpur APMC,North,10.0,20.0,14.33,27.0
2026-05-18,Brinjal,Staple,Azadpur APMC,North,10.0,20.0,14.33,61.3
2026-05-19,Brinjal,Staple,Azadpur APMC,North,10.0,20.0,14.33,70.3
2026-05-20,Brinjal,Staple,Azadpur APMC,North,10.0,20.0,14.33,79.5
2026-05-21,Brinjal,Staple,Azadpur APMC,North,10.0,20.0,14.33,68.1
2025-11-16,Brinjal,Staple,Gazipur APMC,East,25.0,31.0,28.0,14.62
2025-11-21,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,14.78
2025-11-23,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,12.17
2025-11-25,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,16.14
2025-11-26,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,15.05
2025-11-27,Brinjal,Staple,Gazipur APMC,East,28.0,36.0,32.0,21.84
2025-11-28,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,21.47
2025-11-30,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,13.5
2025-12-01,Brinjal,Staple,Gazipur APMC,East,25.0,31.0,28.0,21.03
2025-12-02,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,22.72
2025-12-03,Brinjal,Staple,Gazipur APMC,East,23.0,27.0,25.0,18.35
2025-12-04,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,10.0
2025-12-05,Brinjal,Staple,Gazipur APMC,East,25.0,31.0,28.0,12.0
2025-12-07,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,7.71
2025-12-09,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,6.02
2025-12-10,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,11.56
2025-12-11,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,15.59
2025-12-14,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,19.3
2025-12-15,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,4.81
2025-12-18,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,11.17
2025-12-19,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,10.6
2025-12-22,Brinjal,Staple,Gazipur APMC,East,18.0,22.0,20.0,19.85
2025-12-23,Brinjal,Staple,Gazipur APMC,East,16.0,20.0,18.0,15.13
2025-12-25,Brinjal,Staple,Gazipur APMC,East,18.0,22.0,20.0,16.22
2025-12-26,Brinjal,Staple,Gazipur APMC,East,18.0,22.0,20.0,12.08
2025-12-30,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,8.88
2026-01-01,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,5.86
2026-01-02,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,7.88
2026-01-04,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,12.59
2026-01-05,Brinjal,Staple,Gazipur APMC,East,27.0,31.0,29.0,3.97
2026-01-06,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,14.07
2026-01-07,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,10.8
2026-01-13,Brinjal,Staple,Gazipur APMC,East,28.0,30.0,29.0,11.9
2026-01-14,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,4.3
2026-01-15,Brinjal,Staple,Gazipur APMC,East,28.0,30.0,29.0,4.72
2026-01-16,Brinjal,Staple,Gazipur APMC,East,29.0,31.0,30.0,4.85
2026-01-17,Brinjal,Staple,Gazipur APMC,East,29.0,31.0,30.0,21.7
2026-01-19,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,19.03
2026-01-20,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,26.68
2026-01-21,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,19.67
2026-01-26,Brinjal,Staple,Gazipur APMC,East,32.0,36.0,34.0,5.7
2026-01-28,Brinjal,Staple,Gazipur APMC,East,32.0,36.0,34.0,11.95
2026-01-29,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,16.01
2026-01-30,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,15.17
2026-02-01,Brinjal,Staple,Gazipur APMC,East,30.0,32.0,31.0,16.73
2026-02-02,Brinjal,Staple,Gazipur APMC,East,18.0,22.0,20.0,5.85
2026-02-03,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,6.57
2026-02-04,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,7.97
2026-02-06,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,8.37
2026-02-10,Brinjal,Staple,Gazipur APMC,East,14.0,18.0,16.0,7.4
2026-02-11,Brinjal,Staple,Gazipur APMC,East,14.0,16.0,15.0,10.67
2026-02-18,Brinjal,Staple,Gazipur APMC,East,22.0,24.0,23.0,7.2
2026-02-19,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,14.5
2026-02-22,Brinjal,Staple,Gazipur APMC,East,25.0,29.0,27.0,12.38
2026-02-23,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,13.19
2026-02-24,Brinjal,Staple,Gazipur APMC,East,25.0,29.0,27.0,12.38
2026-02-25,Brinjal,Staple,Gazipur APMC,East,28.0,30.0,29.0,13.05
2026-03-01,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,9.85
2026-03-02,Brinjal,Staple,Gazipur APMC,East,30.0,32.0,31.0,11.52
2026-03-05,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,7.52
2026-03-06,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,3.6
2026-03-08,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,14.87
2026-03-09,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,7.47
2026-03-10,Brinjal,Staple,Gazipur APMC,East,28.0,32.0,30.0,10.97
2026-03-16,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,28.62
2026-03-17,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,27.94
2026-03-23,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,25.82
2026-03-26,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,13.82
2026-03-27,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,13.3
2026-03-29,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,31.03
2026-04-01,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,22.06
2026-04-05,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,12.32
2026-04-06,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,40.59
2026-04-08,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,33.07
2026-04-09,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,30.97
2026-04-12,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,17.08
2026-04-13,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,28.32
2026-04-14,Brinjal,Staple,Gazipur APMC,East,30.0,34.0,32.0,23.6
2026-04-15,Brinjal,Staple,Gazipur APMC,East,26.0,30.0,28.0,22.6
2026-04-16,Brinjal,Staple,Gazipur APMC,East,24.0,28.0,26.0,30.59
2026-04-17,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,24.34
2026-04-18,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,18.8
2026-04-19,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,22.49
2026-04-20,Brinjal,Staple,Gazipur APMC,East,22.0,24.0,23.0,21.48
2026-04-21,Brinjal,Staple,Gazipur APMC,East,22.0,26.0,24.0,29.25
2026-04-22,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,21.48
2026-04-23,Brinjal,Staple,Gazipur APMC,East,16.0,20.0,18.0,26.97
2026-04-24,Brinjal,Staple,Gazipur APMC,East,15.0,17.0,16.0,22.71
2026-04-27,Brinjal,Staple,Gazipur APMC,East,20.0,24.0,22.0,21.14
2026-04-28,Brinjal,Staple,Gazipur APMC,East,12.0,16.0,14.0,20.33
2026-04-29,Brinjal,Staple,Gazipur APMC,East,10.0,12.0,11.0,23.45
2026-04-30,Brinjal,Staple,Gazipur APMC,East,10.0,12.0,11.0,18.84
2026-05-01,Brinjal,Staple,Gazipur APMC,East,10.0,14.0,12.0,16.52
2026-05-02,Brinjal,Staple,Gazipur APMC,East,12.0,16.0,14.0,10.77
2026-05-03,Brinjal,Staple,Gazipur APMC,East,10.0,14.0,12.0,14.48
2026-05-04,Brinjal,Staple,Gazipur APMC,East,9.0,11.0,10.0,23.9
2026-05-05,Brinjal,Staple,Gazipur APMC,East,10.0,12.0,11.0,17.71
2026-05-06,Brinjal,Staple,Gazipur APMC,East,10.0,14.0,12.0,22.86
2026-05-07,Brinjal,Staple,Gazipur APMC,East,6.0,8.0,7.0,14.6
2026-05-09,Brinjal,Staple,Gazipur APMC,East,6.0,8.0,7.0,14.02
2026-05-10,Brinjal,Staple,Gazipur APMC,East,8.0,10.0,9.0,19.43
2026-05-11,Brinjal,Staple,Gazipur APMC,East,8.0,10.0,9.0,14.44
2026-05-12,Brinjal,Staple,Gazipur APMC,East,10.0,14.0,12.0,17.29
2026-05-13,Brinjal,Staple,Gazipur APMC,East,8.0,12.0,10.0,16.29
2026-05-14,Brinjal,Staple,Gazipur APMC,East,10.0,20.0,15.0,15.4
2026-05-15,Brinjal,Staple,Gazipur APMC,East,15.0,17.0,16.0,12.68
2026-05-16,Brinjal,Staple,Gazipur APMC,East,15.0,17.0,16.0,12.65
2026-05-17,Brinjal,Staple,Gazipur APMC,East,12.0,16.0,14.0,13.53
2026-05-18,Brinjal,Staple,Gazipur APMC,East,14.0,16.0,15.0,16.42
2026-05-19,Brinjal,Staple,Gazipur APMC,East,11.0,13.0,12.0,18.12
